"tenured","profnumber","minority","age","age2","beautyf2upper","beautyflowerdiv","beautyfupperdiv","beautym2upper","beautymlowerdiv","beautymupperdiv","btystdave","btystdf2u","btystdfl","btystdfu","btystdm2u","btystdml","btystdmu","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","courseevaluation","didevaluation","female","formal","fulldept","lower","multipleclass","nonenglish","onecredit","percentevaluating","profevaluation","students","tenuretrack","blkandwhite","btystdvariance"
1,26,0,58,3364,5,4,4,4,2,4,-0.410197556018829,-0.187824934720993,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,71,0,0,1,0,1,0,0,47.0198669433594,4.30000019073486,151,1,0,0.49046391248703
1,26,0,58,3364,5,4,4,4,2,4,-0.410197556018829,-0.187824934720993,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,36,0,0,1,1,1,0,0,76.5957412719727,3.59999990463257,47,1,0,0.49046391248703
1,26,0,58,3364,5,4,4,4,2,4,-0.410197556018829,-0.187824934720993,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,73,0,0,1,0,1,0,0,59.836067199707,4.5,122,1,0,0.49046391248703
1,26,0,58,3364,5,4,4,4,2,4,-0.410197556018829,-0.187824934720993,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,31,0,0,1,1,1,0,0,68.8888854980469,4.30000019073486,45,1,0,0.49046391248703
1,27,1,52,2704,7,4,5,4,5,4,0.123344831168652,0.766528785228729,-0.0735065415501595,-0.0927330404520035,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,23,0,1,1,0,1,1,0,100,4.69999980926514,23,1,0,1.5706000328064
1,27,1,52,2704,7,4,5,4,5,4,0.123344831168652,0.766528785228729,-0.0735065415501595,-0.0927330404520035,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,12,0,1,1,0,1,1,0,75,4.80000019073486,16,1,0,1.5706000328064
1,27,1,52,2704,7,4,5,4,5,4,0.123344831168652,0.766528785228729,-0.0735065415501595,-0.0927330404520035,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,15,0,1,1,0,1,1,0,83.3333358764648,3.5,18,1,0,1.5706000328064
1,27,1,52,2704,7,4,5,4,5,4,0.123344831168652,0.766528785228729,-0.0735065415501595,-0.0927330404520035,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,11,0,1,1,0,1,1,0,68.75,3.79999995231628,16,1,0,1.5706000328064
1,27,1,52,2704,7,4,5,4,5,4,0.123344831168652,0.766528785228729,-0.0735065415501595,-0.0927330404520035,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,12,0,1,1,0,1,1,0,80,3.59999990463257,15,1,0,1.5706000328064
1,27,1,52,2704,7,4,5,4,5,4,0.123344831168652,0.766528785228729,-0.0735065415501595,-0.0927330404520035,-0.527364194393158,0.862562119960785,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,18,0,1,1,0,0,1,0,64.2857131958008,4.19999980926514,28,1,0,1.5706000328064
1,28,0,73,5329,6,1,3,5,2,1,-0.805994153022766,0.289351940155029,-1.66803157329559,-1.06128001213074,0.0771755427122116,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,10,0,1,1,0,1,0,0,76.9230804443359,4.40000009536743,13,1,0,3.38537621498108
1,28,0,73,5329,6,1,3,5,2,1,-0.805994153022766,0.289351940155029,-1.66803157329559,-1.06128001213074,0.0771755427122116,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20000004768372,16,0,1,1,0,0,0,0,76.1904754638672,3.70000004768372,21,1,0,3.38537621498108
1,28,0,73,5329,6,1,3,5,2,1,-0.805994153022766,0.289351940155029,-1.66803157329559,-1.06128001213074,0.0771755427122116,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90000009536743,13,0,1,1,0,1,0,0,76.470588684082,4.30000019073486,17,1,0,3.38537621498108
1,29,0,70,4900,2,5,3,2,3,3,-0.821041762828827,-1.61935555934906,0.458001792430878,-1.06128001213074,-1.73644363880157,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,1,0,1,0,0,10.4166669845581,4.59999990463257,48,1,0,3.45520997047424
1,29,0,70,4900,2,5,3,2,3,3,-0.821041762828827,-1.61935555934906,0.458001792430878,-1.06128001213074,-1.73644363880157,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,34,0,1,1,0,1,0,0,53.125,4.09999990463257,64,1,0,3.45520997047424
1,29,0,70,4900,2,5,3,2,3,3,-0.821041762828827,-1.61935555934906,0.458001792430878,-1.06128001213074,-1.73644363880157,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,24,0,1,1,0,1,0,0,34.7826080322266,3.59999990463257,69,1,0,3.45520997047424
0,31,0,63,3969,6,5,4,5,4,2,-0.098556786775589,0.289351940155029,0.458001792430878,-0.57700651884079,0.0771755427122116,0.275019764900208,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,11,0,0,1,0,0,0,0,78.5714263916016,4.40000009536743,14,0,0,1.89047396183014
0,31,0,63,3969,6,5,4,5,4,2,-0.098556786775589,0.289351940155029,0.458001792430878,-0.57700651884079,0.0771755427122116,0.275019764900208,-1.11388325691223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10,0,0,1,0,1,0,0,66.6666641235352,3.59999990463257,15,0,0,1.89047396183014
0,31,0,63,3969,6,5,4,5,4,2,-0.098556786775589,0.289351940155029,0.458001792430878,-0.57700651884079,0.0771755427122116,0.275019764900208,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,14,0,0,1,0,0,0,0,77.7777786254883,4.40000009536743,18,0,0,1.89047396183014
0,31,0,63,3969,6,5,4,5,4,2,-0.098556786775589,0.289351940155029,0.458001792430878,-0.57700651884079,0.0771755427122116,0.275019764900208,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,12,0,0,1,0,0,0,0,75,3.90000009536743,16,0,0,1.89047396183014
0,31,0,63,3969,6,5,4,5,4,2,-0.098556786775589,0.289351940155029,0.458001792430878,-0.57700651884079,0.0771755427122116,0.275019764900208,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,8,0,0,1,0,0,0,0,80,3.79999995231628,10,0,0,1.89047396183014
0,31,0,63,3969,6,5,4,5,4,2,-0.098556786775589,0.289351940155029,0.458001792430878,-0.57700651884079,0.0771755427122116,0.275019764900208,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,1,0,0,0,0,48.9361686706543,3.40000009536743,47,0,0,1.89047396183014
1,32,0,47,2209,3,1,4,3,2,3,-1.01230609416962,-1.14217865467072,-1.66803157329559,-0.57700651884079,-1.13190388679504,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,10,0,0,1,0,0,0,0,71.4285736083984,4.09999990463257,14,1,0,0.791147589683533
1,32,0,47,2209,3,1,4,3,2,3,-1.01230609416962,-1.14217865467072,-1.66803157329559,-0.57700651884079,-1.13190388679504,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79999995231628,10,0,0,1,0,1,0,0,83.3333358764648,3.20000004768372,12,1,0,0.791147589683533
1,33,0,39,1521,6,5,6,5,6,5,0.488331437110901,0.289351940155029,0.458001792430878,0.39154040813446,0.0771755427122116,1.45010447502136,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,154,0,0,1,1,0,0,0,48.7341766357422,3.90000009536743,316,1,0,1.19434571266174
1,33,0,39,1521,6,5,6,5,6,5,0.488331437110901,0.289351940155029,0.458001792430878,0.39154040813446,0.0771755427122116,1.45010447502136,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,12,0,0,1,0,0,0,0,80,4.90000009536743,15,1,0,1.19434571266174
1,33,0,39,1521,6,5,6,5,6,5,0.488331437110901,0.289351940155029,0.458001792430878,0.39154040813446,0.0771755427122116,1.45010447502136,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,14,0,0,1,0,0,0,0,93.3333358764648,4.69999980926514,15,1,0,1.19434571266174
1,33,0,39,1521,6,5,6,5,6,5,0.488331437110901,0.289351940155029,0.458001792430878,0.39154040813446,0.0771755427122116,1.45010447502136,0.263814389705658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,27,0,0,1,0,1,0,0,93.1034469604492,4.40000009536743,29,1,0,1.19434571266174
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,8,1,0,1,0,0,0,0,100,4,8,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.09999990463257,16,1,0,1,1,1,0,1,100,4.40000009536743,16,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.70000004768372,24,1,0,1,1,1,0,0,92.3076934814453,3.90000009536743,26,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,7,1,0,1,0,0,0,0,70,4.40000009536743,10,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,25,1,0,1,1,1,0,0,96.1538467407227,3,26,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.20000004768372,24,1,0,1,1,1,0,0,92.3076934814453,3.5,26,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.79999995231628,24,1,0,1,1,1,0,0,92.3076934814453,2.79999995231628,26,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.69999980926514,20,1,0,1,1,1,0,1,95.2380981445312,4.59999990463257,21,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.19999980926514,12,1,0,1,1,1,0,0,100,4.30000019073486,12,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.20000004768372,25,1,0,1,1,1,0,0,92.5925903320312,3.40000009536743,27,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.09999990463257,26,1,0,1,1,1,0,0,96.2962951660156,3,27,1,0,1.79669296741486
0,34,1,47,2209,6,2,6,4,3,5,-0.171950548887253,0.289351940155029,-1.13652324676514,0.39154040813446,-0.527364194393158,-0.31252259016037,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,24,1,0,1,1,1,0,0,96,4.19999980926514,25,1,0,1.79669296741486
1,35,0,54,2916,4,1,2,4,1,2,-1.16790688037872,-0.665001809597015,-1.66803157329559,-1.54555344581604,-0.527364194393158,-1.48760724067688,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,10,0,1,1,0,1,0,0,66.6666641235352,4.09999990463257,15,1,0,1.1610769033432
1,35,0,54,2916,4,1,2,4,1,2,-1.16790688037872,-0.665001809597015,-1.66803157329559,-1.54555344581604,-0.527364194393158,-1.48760724067688,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,16,0,1,1,0,1,0,0,94.1176452636719,4.59999990463257,17,1,0,1.1610769033432
1,36,1,44,1936,8,6,8,5,5,7,0.952553391456604,1.24370563030243,0.989510178565979,1.36008739471436,0.0771755427122116,0.862562119960785,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.29999995231628,35,1,0,1,0,1,0,0,72.9166641235352,3.5,48,1,0,1.07937824726105
1,36,1,44,1936,8,6,8,5,5,7,0.952553391456604,1.24370563030243,0.989510178565979,1.36008739471436,0.0771755427122116,0.862562119960785,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,21,1,0,1,0,0,0,0,100,4,21,1,0,1.07937824726105
1,36,1,44,1936,8,6,8,5,5,7,0.952553391456604,1.24370563030243,0.989510178565979,1.36008739471436,0.0771755427122116,0.862562119960785,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,35,1,0,1,0,0,0,0,89.7435913085938,4,39,1,0,1.07937824726105
1,37,1,47,2209,2,2,2,4,2,2,-1.14045739173889,-1.61935555934906,-1.13652324676514,-1.54555344581604,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29999995231628,9,0,0,1,0,1,0,0,64.2857131958008,3.29999995231628,14,1,0,0.827839732170105
1,37,1,47,2209,2,2,2,4,2,2,-1.14045739173889,-1.61935555934906,-1.13652324676514,-1.54555344581604,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,21,0,0,1,0,1,0,0,80.7692337036133,4,26,1,0,0.827839732170105
1,37,1,47,2209,2,2,2,4,2,2,-1.14045739173889,-1.61935555934906,-1.13652324676514,-1.54555344581604,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,13,0,0,1,0,0,0,0,81.25,3.79999995231628,16,1,0,0.827839732170105
1,37,1,47,2209,2,2,2,4,2,2,-1.14045739173889,-1.61935555934906,-1.13652324676514,-1.54555344581604,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,13,0,0,1,0,0,0,0,81.25,4.19999980926514,16,1,0,0.827839732170105
1,37,1,47,2209,2,2,2,4,2,2,-1.14045739173889,-1.61935555934906,-1.13652324676514,-1.54555344581604,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,12,0,0,1,0,0,0,0,92.3076934814453,4,13,1,0,0.827839732170105
1,37,1,47,2209,2,2,2,4,2,2,-1.14045739173889,-1.61935555934906,-1.13652324676514,-1.54555344581604,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,0,0,1,0,1,0,0,100,3.79999995231628,14,1,0,0.827839732170105
1,37,1,47,2209,2,2,2,4,2,2,-1.14045739173889,-1.61935555934906,-1.13652324676514,-1.54555344581604,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29999995231628,15,0,0,1,0,0,0,0,88.2352905273438,3.29999995231628,17,1,0,0.827839732170105
1,38,0,62,3844,5,3,2,3,3,2,-0.816117167472839,-0.187824934720993,-0.605014860630035,-1.54555344581604,-1.13190388679504,-0.31252259016037,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,13,0,1,1,0,1,0,0,86.6666641235352,4.69999980926514,15,1,0,1.4133859872818
1,38,0,62,3844,5,3,2,3,3,2,-0.816117167472839,-0.187824934720993,-0.605014860630035,-1.54555344581604,-1.13190388679504,-0.31252259016037,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,7,0,1,1,0,0,0,0,70,4.40000009536743,10,1,0,1.4133859872818
1,39,0,60,3600,6,4,4,4,2,2,-0.483745574951172,0.289351940155029,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,12,0,0,1,0,1,0,0,75,4.80000019073486,16,1,0,1.34697139263153
1,39,0,60,3600,6,4,4,4,2,2,-0.483745574951172,0.289351940155029,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,11,0,0,1,0,1,0,0,78.5714263916016,4.59999990463257,14,1,0,1.34697139263153
1,39,0,60,3600,6,4,4,4,2,2,-0.483745574951172,0.289351940155029,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,8,0,0,1,0,1,0,0,66.6666641235352,4.59999990463257,12,1,0,1.34697139263153
1,39,0,60,3600,6,4,4,4,2,2,-0.483745574951172,0.289351940155029,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,24,0,0,1,0,1,0,0,61.538459777832,4.80000019073486,39,1,0,1.34697139263153
1,39,0,60,3600,6,4,4,4,2,2,-0.483745574951172,0.289351940155029,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,15,0,0,1,0,1,0,0,42.8571434020996,4.40000009536743,35,1,0,1.34697139263153
1,39,0,60,3600,6,4,4,4,2,2,-0.483745574951172,0.289351940155029,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,31,0,0,1,0,0,0,0,68.8888854980469,4.69999980926514,45,1,0,1.34697139263153
1,39,0,60,3600,6,4,4,4,2,2,-0.483745574951172,0.289351940155029,-0.0735065415501595,-0.57700651884079,-0.527364194393158,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,36,0,0,1,1,0,0,0,80,4.69999980926514,45,1,0,1.34697139263153
0,41,0,42,1764,3,3,5,4,3,6,-0.326127737760544,-1.14217865467072,-0.605014860630035,-0.0927330404520035,-0.527364194393158,-0.31252259016037,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,14,0,0,1,0,0,0,0,100,4.30000019073486,14,1,0,1.93963897228241
0,41,0,42,1764,3,3,5,4,3,6,-0.326127737760544,-1.14217865467072,-0.605014860630035,-0.0927330404520035,-0.527364194393158,-0.31252259016037,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90000009536743,13,0,0,1,0,0,0,0,92.8571395874023,4.90000009536743,14,1,0,1.93963897228241
0,41,0,42,1764,3,3,5,4,3,6,-0.326127737760544,-1.14217865467072,-0.605014860630035,-0.0927330404520035,-0.527364194393158,-0.31252259016037,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,12,0,0,1,0,0,0,0,100,4.40000009536743,12,1,0,1.93963897228241
0,41,0,42,1764,3,3,5,4,3,6,-0.326127737760544,-1.14217865467072,-0.605014860630035,-0.0927330404520035,-0.527364194393158,-0.31252259016037,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,13,0,0,1,0,0,0,0,86.6666641235352,4.69999980926514,15,1,0,1.93963897228241
1,42,0,35,1225,2,4,7,6,6,4,0.186558902263641,-1.61935555934906,-0.0735065415501595,0.875813901424408,0.681715250015259,1.45010447502136,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,21,0,0,1,1,0,0,0,91.3043441772461,4.80000019073486,23,1,0,5.79166698455811
1,42,0,35,1225,2,4,7,6,6,4,0.186558902263641,-1.61935555934906,-0.0735065415501595,0.875813901424408,0.681715250015259,1.45010447502136,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.19999980926514,49,0,0,1,0,1,0,0,85.9649124145508,4.5,57,1,0,5.79166698455811
1,42,0,35,1225,2,4,7,6,6,4,0.186558902263641,-1.61935555934906,-0.0735065415501595,0.875813901424408,0.681715250015259,1.45010447502136,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,44,0,0,1,1,0,0,0,88,4.69999980926514,50,1,0,5.79166698455811
0,43,0,39,1521,8,8,8,9,7,9,1.88167428970337,1.24370563030243,2.05252695083618,1.36008739471436,2.49533438682556,2.03764677047729,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,18,1,0,1,0,0,0,0,78.260871887207,4.69999980926514,23,0,0,1.15714538097382
0,43,0,39,1521,8,8,8,9,7,9,1.88167428970337,1.24370563030243,2.05252695083618,1.36008739471436,2.49533438682556,2.03764677047729,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,20,1,0,1,0,0,0,0,86.9565200805664,4.59999990463257,23,0,0,1.15714538097382
