id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,5,4,5,13,0,0,1,1,34,1,0,1,1,1,Carrie,f,w,1,0,0,c,a,1092,9.044129401445389e-4,0.9188523292541504,10.758413314819336,0.12714798748493195,0.2884141504764557,10.074200630187988,1,2,,0,NA,NA,NA,NA,NA,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,5,4,1,12,0,0,0,0,19,1,1,0,1,0,Kenya,f,b,0,1,0,c,a,1092,0.9487666487693787,0.0330410972237587,10.29576587677002,0.18481998145580292,0.10012099891901016,9.191259384155273,1,2,,0,NA,NA,NA,NA,NA,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,5,4,4,11,0,1,0,0,13,1,1,1,1,0,Latoya,f,b,1,0,0,c,a,1092,0.7046453952789307,0.2521640658378601,10.004870414733887,0.15066847205162048,0.30199411511421204,9.668208122253418,1,2,,0,NA,NA,NA,NA,NA,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,5,3,2,7,0,1,0,1,255,3,0,1,1,0,Carrie,f,w,1,0,0,c,a,1093,0.102952741086483,0.7295252084732056,10.29255199432373,0.23027867078781128,0.08709705621004105,9.38454532623291,0,,somcol,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,
b,5,4,3,7,0,1,0,0,267,4,1,1,0,1,Greg,m,w,1,0,0,c,s,1094,0.052359964698553085,0.7863585352897644,10.435556411743164,0.13011211156845093,0.2843148410320282,9.743377685546875,1,some,,0,10,72,10,72,0,0.18146951496601105,0.5718327760696411,10.21782398223877,0.2580026686191559,0.07340852171182632,9.19156551361084,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,3,2,0,0,0,0,317,6,0,0,0,1,Jay,m,w,0,1,0,c,s,1094,0.10974837094545364,0.5074464082717896,9.869257926940918,0.2993382513523102,0.09411431849002838,9.028338432312012,1,some,,0,10,72,10,72,0,0.18146951496601105,0.5718327760696411,10.21782398223877,0.2580026686191559,0.07340852171182632,9.19156551361084,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,4,7,0,1,0,1,195,1,0,1,1,0,Kenya,f,b,1,0,0,c,a,1093,0.0034186888951808214,0.9049972891807556,10.310917854309082,0.21380211412906647,0.14222751557826996,9.557964324951172,1,,somcol,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,
b,5,3,3,7,0,1,0,0,253,3,1,1,1,0,Latoya,f,b,1,0,0,c,s,1094,0.9714688062667847,0.024071501567959785,9.929739952087402,0.1700175404548645,0.14969293773174286,9.3217926025390625,0,some,,0,10,72,10,72,0,0.18146951496601105,0.5718327760696411,10.21782398223877,0.2580026686191559,0.07340852171182632,9.19156551361084,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,4,5,0,0,0,1,329,6,0,0,1,1,Meredith,f,w,0,1,0,c,a,1093,0.052359964698553085,0.7863585352897644,10.435556411743164,0.13011211156845093,0.2843148410320282,9.743377685546875,1,,somcol,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,
b,5,2,2,2,0,0,0,1,265,4,0,0,0,0,Rasheed,m,b,0,1,0,c,s,1094,0.002795683452859521,0.952140212059021,10.453600883483887,0.23644527792930603,0.12498008459806442,9.621058464050293,0,some,,0,10,72,10,72,0,0.18146951496601105,0.5718327760696411,10.21782398223877,0.2580026686191559,0.07340852171182632,9.19156551361084,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,4,6,0,0,0,0,185,1,1,0,1,0,Tanisha,f,b,0,1,0,c,a,1093,0.002795683452859521,0.952140212059021,10.453600883483887,0.23644527792930603,0.12498008459806442,9.621058464050293,1,,somcol,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,
b,5,4,3,4,1,0,0,1,323,6,1,1,1,0,Anne,f,w,1,0,0,c,a,1095,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,1,,colp,0,NA,NA,NA,NA,0,0.08995632827281952,0.8628820776939392,10.987274169921875,0.027947599068284035,0.6067685484886169,10.978984832763672,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Private
b,5,4,5,4,0,0,1,1,34,1,0,1,1,1,Latoya,f,b,1,0,0,c,a,1095,0.8321388959884644,0.1387261003255844,9.692643165588379,0.21779243648052216,0.1583670973777771,9.240675926208496,1,,colp,0,NA,NA,NA,NA,0,0.08995632827281952,0.8628820776939392,10.987274169921875,0.027947599068284035,0.6067685484886169,10.978984832763672,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Private
b,5,3,4,4,0,0,0,0,337,6,1,0,1,0,Sarah,f,w,0,1,0,c,a,1095,0.08073566854000092,0.888373851776123,10.408827781677246,0.23368677496910095,0.0872853547334671,9.532858848571777,0,,colp,0,NA,NA,NA,NA,0,0.08995632827281952,0.8628820776939392,10.987274169921875,0.027947599068284035,0.6067685484886169,10.978984832763672,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Private
b,5,4,3,4,0,0,0,1,313,5,0,0,1,0,Tanisha,f,b,0,1,0,c,a,1095,0.9545973539352417,0.04280354455113411,10.276773452758789,0.19744440913200378,0.1093795895576477,9.304468154907227,1,,colp,0,NA,NA,NA,NA,0,0.08995632827281952,0.8628820776939392,10.987274169921875,0.027947599068284035,0.6067685484886169,10.978984832763672,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Private
b,5,4,3,5,0,1,1,0,17,1,1,1,0,1,Carrie,f,w,1,0,0,c,s,1096,0.9894956350326538,0.004863125272095203,9.474318504333496,0.25740963220596313,0.04815378040075302,8.69767951965332,1,some,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,0,2,5,0,1,0,0,13,1,0,1,1,1,Hakim,m,b,1,0,0,c,s,1096,0.05135418102145195,0.8910931348800659,10.631060600280762,0.07443085312843323,0.5424734950065613,10.56004810333252,0,some,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,1,11,0,0,0,0,19,1,1,0,1,0,Emily,f,w,0,1,0,c,a,1097,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,1,5,,1,529.20001220703125,3600,529.20001220703125,3600,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Public
b,5,4,5,12,0,1,0,1,13,1,1,1,1,0,Lakisha,f,b,1,0,0,c,a,1097,0.9714688062667847,0.024071501567959785,9.929739952087402,0.1700175404548645,0.14969293773174286,9.3217926025390625,1,5,,1,529.20001220703125,3600,529.20001220703125,3600,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Public
b,5,4,2,25,0,0,0,1,17,1,0,0,1,0,Latoya,f,b,0,1,0,c,a,1097,0.9545973539352417,0.04280354455113411,10.276773452758789,0.19744440913200378,0.1093795895576477,9.304468154907227,1,5,,1,529.20001220703125,3600,529.20001220703125,3600,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Public
b,5,4,6,11,0,0,0,0,25,1,1,1,1,1,Sarah,f,w,1,0,0,c,a,1097,0.3975946605205536,0.18019559979438782,9.876218795776367,0.3128727674484253,0.030846862122416496,8.728263854980469,1,5,,1,529.20001220703125,3600,529.20001220703125,3600,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Public
b,5,4,3,6,0,0,0,0,337,6,1,1,1,1,Allison,f,w,1,0,0,c,a,1098,9.044129401445389e-4,0.9188523292541504,10.758413314819336,0.12714798748493195,0.2884141504764557,10.074200630187988,1,2,,1,NA,NA,NA,NA,NA,0.008217141963541508,0.920931875705719,10.763419151306152,0.08107871562242508,0.2342759668827057,9.779963493347168,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,4,4,6,0,0,0,1,313,5,1,0,1,0,Ebony,f,b,0,1,0,c,a,1098,0.052359964698553085,0.7863585352897644,10.435556411743164,0.13011211156845093,0.2843148410320282,9.743377685546875,1,2,,1,NA,NA,NA,NA,NA,0.008217141963541508,0.920931875705719,10.763419151306152,0.08107871562242508,0.2342759668827057,9.779963493347168,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,0,2,2,0,0,0,0,13,1,0,0,1,0,Kristen,f,w,0,1,0,c,a,1098,0.7475548982620239,0.24139924347400665,10.513062477111816,0.14001812040805817,0.17767083644866943,9.490015029907227,0,2,,1,NA,NA,NA,NA,NA,0.008217141963541508,0.920931875705719,10.763419151306152,0.08107871562242508,0.2342759668827057,9.779963493347168,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,3,3,5,0,0,0,0,313,5,1,1,1,0,Tamika,f,b,1,0,0,c,a,1098,0.016486627981066704,0.7449894547462463,10.24242115020752,0.2381955236196518,0.13857372105121613,9.446834564208984,0,2,,1,NA,NA,NA,NA,NA,0.008217141963541508,0.920931875705719,10.763419151306152,0.08107871562242508,0.2342759668827057,9.779963493347168,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,0,2,4,0,1,1,1,13,1,0,1,1,1,Brendan,m,w,1,0,0,c,s,1099,0.9714688062667847,0.024071501567959785,9.929739952087402,0.1700175404548645,0.14969293773174286,9.3217926025390625,0,some,,0,9.5,12,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,3,5,0,1,0,0,17,1,1,1,0,1,Latoya,f,b,1,0,0,c,s,1099,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,1,some,,0,9.5,12,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,3,5,0,0,0,0,17,1,0,1,0,1,Brendan,m,w,0,1,0,c,s,1101,0.8321388959884644,0.1387261003255844,9.692643165588379,0.21779243648052216,0.1583670973777771,9.240675926208496,1,3,,0,23.700000762939453,180,NA,NA,0,0.03395399823784828,0.9392722249031067,11.626423835754395,0.022392600774765015,0.5112571716308594,10.997003555297852,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Nonprofit
b,5,4,3,3,0,0,0,1,17,1,0,0,1,0,Ebony,f,b,0,1,1,c,a,1100,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,1,some,,0,NA,NA,NA,NA,NA,0.006230256054550409,0.8335819840431213,10.51547908782959,0.13342401385307312,0.2626360058784485,9.863706588745117,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,
b,5,4,4,8,0,0,0,0,316,6,1,1,1,1,Emily,f,w,1,0,1,c,a,1100,0.102952741086483,0.7295252084732056,10.29255199432373,0.23027867078781128,0.08709705621004105,9.38454532623291,1,some,,0,NA,NA,NA,NA,NA,0.006230256054550409,0.8335819840431213,10.51547908782959,0.13342401385307312,0.2626360058784485,9.863706588745117,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,
b,5,3,3,18,0,1,0,1,229,6,1,1,1,1,Latonya,f,b,1,0,1,c,a,1100,0.9714688062667847,0.024071501567959785,9.929739952087402,0.1700175404548645,0.14969293773174286,9.3217926025390625,0,some,,0,NA,NA,NA,NA,NA,0.006230256054550409,0.8335819840431213,10.51547908782959,0.13342401385307312,0.2626360058784485,9.863706588745117,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,
b,5,0,2,4,0,0,0,1,13,1,0,1,1,1,Latoya,f,b,0,1,0,c,s,1101,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,0,3,,0,23.700000762939453,180,NA,NA,0,0.03395399823784828,0.9392722249031067,11.626423835754395,0.022392600774765015,0.5112571716308594,10.997003555297852,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Nonprofit
b,5,3,3,8,0,0,0,1,21,1,0,0,1,0,Laurie,f,w,0,1,1,c,a,1100,0.9893595576286316,0.005500220227986574,9.527483940124512,0.2741509675979614,0.03766150772571564,8.706324577331543,0,some,,0,NA,NA,NA,NA,NA,0.006230256054550409,0.8335819840431213,10.51547908782959,0.13342401385307312,0.2626360058784485,9.863706588745117,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,
b,5,4,4,9,0,1,0,0,34,1,1,1,1,0,Aisha,f,b,1,0,1,c,a,1102,0.002174998866394162,0.7892667651176453,10.247857093811035,0.29945704340934753,0.0711788460612297,9.3661470413208,1,,,0,1,850,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Private
b,5,4,3,12,0,0,0,1,17,1,0,0,1,0,Carrie,f,w,0,1,0,c,a,1102,0.18146951496601105,0.5718327760696411,10.21782398223877,0.2580026686191559,0.07340852171182632,9.19156551361084,1,,,0,1,850,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Private
b,5,3,3,4,0,0,0,1,253,3,0,0,1,0,Geoffrey,m,w,0,1,0,c,s,1103,0.15995018184185028,0.3477667570114136,9.841772079467773,0.3047986328601837,0.03697728365659714,8.810310363769531,0,,,1,NA,NA,NA,NA,0,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,2,5,0,1,0,0,263,4,1,1,0,1,Jermaine,m,b,1,0,0,c,s,1103,0.3820919394493103,0.4755600690841675,9.824660301208496,0.18286296725273132,0.24599941074848175,9.534884452819824,1,,,1,NA,NA,NA,NA,0,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,3,3,8,0,0,0,1,21,1,0,0,1,0,Keisha,f,b,0,1,0,c,a,1102,0.052359964698553085,0.7863585352897644,10.435556411743164,0.13011211156845093,0.2843148410320282,9.743377685546875,0,,,0,1,850,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Private
b,5,4,4,8,0,0,0,0,316,6,1,1,1,0,Kristen,f,w,1,0,1,c,a,1102,0.512182354927063,0.29889920353889465,9.662879943847656,0.25743797421455383,0.03578464686870575,8.733271598815918,1,,,0,1,850,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,Private
b,5,4,3,6,0,0,0,0,267,4,0,0,0,0,Latonya,f,b,0,1,0,c,s,1103,0.9487666487693787,0.0330410972237587,10.29576587677002,0.18481998145580292,0.10012099891901016,9.191259384155273,1,,,1,NA,NA,NA,NA,0,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,3,3,0,1,0,0,316,6,1,1,1,1,Laurie,f,w,1,0,0,c,s,1103,0.10974837094545364,0.5074464082717896,9.869257926940918,0.2993382513523102,0.09411431849002838,9.028338432312012,1,,,1,NA,NA,NA,NA,0,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,4,7,0,0,0,0,34,1,0,1,1,0,Lakisha,f,b,1,0,0,c,a,1104,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,1,some,,1,2378.199951171875,6850,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,Public
b,5,4,5,9,0,1,0,1,13,1,1,1,1,0,Sarah,f,w,1,0,0,c,a,1104,0.5308703184127808,0.2944415211677551,10.244058609008789,0.2161736637353897,0.09434805810451508,9.266626358032227,1,some,,1,2378.199951171875,6850,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,Public
b,5,0,2,2,0,0,0,1,13,1,0,0,1,1,Emily,f,w,0,1,0,c,s,1106,0.3820919394493103,0.4755600690841675,9.824660301208496,0.18286296725273132,0.24599941074848175,9.534884452819824,0,some,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,
b,5,4,3,2,0,0,0,0,17,1,1,0,0,1,Jamal,m,b,0,1,0,c,s,1106,0.9770772457122803,0.014099708758294582,10.03205680847168,0.23124893009662628,0.05475415289402008,8.87933349609375,1,some,,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,
b,5,4,3,5,0,0,0,1,268,4,0,0,0,0,Brad,m,w,0,1,0,c,s,1107,0.3820919394493103,0.4755600690841675,9.824660301208496,0.18286296725273132,0.24599941074848175,9.534884452819824,1,some,,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,0,2,4,0,0,0,0,13,1,0,0,1,1,Tamika,f,b,0,1,0,c,s,1107,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,0,some,,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,3,2,1,0,0,0,1,379,6,0,0,1,1,Allison,f,w,0,1,0,b,a,1108,0.011153427883982658,0.9755168557167053,10.752697944641113,0.029651794582605362,0.6708378791809082,10.861917495727539,0,,,0,28.899999618530273,133,28.899999618530273,133,1,0.07827632129192352,0.8224788904190063,10.521129608154297,0.040722642093896866,0.46021026372909546,10.081424713134766,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,6,7,0,0,0,1,257,4,0,0,0,1,Latonya,f,b,0,1,0,b,a,1108,0.1448434293270111,0.7160772681236267,9.96777629852295,0.0688580796122551,0.2632029950618744,9.64380931854248,1,,,0,28.899999618530273,133,28.899999618530273,133,1,0.07827632129192352,0.8224788904190063,10.521129608154297,0.040722642093896866,0.46021026372909546,10.081424713134766,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,5,26,1,1,0,1,313,6,1,1,1,1,Meredith,f,w,1,0,0,b,a,1108,0.0547352209687233,0.8104726076126099,9.841984748840332,0.015655577182769775,0.2242186963558197,9.321345329284668,0,,,0,28.899999618530273,133,28.899999618530273,133,1,0.07827632129192352,0.8224788904190063,10.521129608154297,0.040722642093896866,0.46021026372909546,10.081424713134766,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,6,16,0,1,0,1,379,1,1,1,1,1,Tamika,f,b,1,0,0,b,a,1108,0.04982380568981171,0.8836139440536499,10.48369026184082,0.058339860290288925,0.5508026480674744,10.34338665008545,0,,,0,28.899999618530273,133,28.899999618530273,133,1,0.07827632129192352,0.8224788904190063,10.521129608154297,0.040722642093896866,0.46021026372909546,10.081424713134766,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,2,6,0,0,0,0,21,1,1,0,1,0,Ebony,f,b,0,1,0,c,a,1109,0.08073566854000092,0.888373851776123,10.408827781677246,0.23368677496910095,0.0872853547334671,9.532858848571777,1,,,1,300,250,300,250,0,0.007659558206796646,0.9522180557250977,10.876441955566406,0.05948986858129501,0.32350704073905945,10.032276153564453,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,3,4,0,0,0,0,17,1,0,0,0,1,Geoffrey,m,w,0,1,1,c,s,1110,0.049821846187114716,0.8476442694664001,10.377171516418457,0.09828268736600876,0.4448947012424469,10.201998710632324,1,2,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,
b,5,0,2,4,0,0,0,1,13,1,0,0,1,1,Keisha,f,b,0,1,0,c,s,1110,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,0,2,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,4,11,0,1,0,0,13,1,1,1,1,0,Laurie,f,w,1,0,0,c,a,1109,0.2707330584526062,0.5491560101509094,10.061985969543457,0.14872358739376068,0.24232754111289978,9.438431739807129,1,,,1,300,250,300,250,0,0.007659558206796646,0.9522180557250977,10.876441955566406,0.05948986858129501,0.32350704073905945,10.032276153564453,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,2,6,0,0,0,0,13,1,1,0,1,0,Meredith,f,w,0,1,0,c,a,1109,0.9714688062667847,0.024071501567959785,9.929739952087402,0.1700175404548645,0.14969293773174286,9.3217926025390625,1,,,1,300,250,300,250,0,0.007659558206796646,0.9522180557250977,10.876441955566406,0.05948986858129501,0.32350704073905945,10.032276153564453,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,4,11,0,1,0,0,34,1,1,1,1,0,Tanisha,f,b,1,0,0,c,a,1109,0.049821846187114716,0.8476442694664001,10.377171516418457,0.09828268736600876,0.4448947012424469,10.201998710632324,1,,,1,300,250,300,250,0,0.007659558206796646,0.9522180557250977,10.876441955566406,0.05948986858129501,0.32350704073905945,10.032276153564453,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,3,2,0,0,0,0,317,6,0,0,1,1,Aisha,f,b,0,1,0,c,s,1111,0.3975946605205536,0.18019559979438782,9.876218795776367,0.3128727674484253,0.030846862122416496,8.728263854980469,1,,,1,9,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,5,2,2,4,0,0,0,1,265,4,0,0,0,0,Brad,m,w,0,1,0,c,s,1111,0.002174998866394162,0.7892667651176453,10.247857093811035,0.29945704340934753,0.0711788460612297,9.3661470413208,0,,,1,9,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,5,4,2,5,0,1,0,0,263,4,1,1,0,1,Leroy,m,b,1,0,0,c,s,1111,0.07601942867040634,0.4409085214138031,9.986771583557129,0.2752772569656372,0.08479611575603485,9.041803359985352,1,,,1,9,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,5,4,3,6,0,1,0,1,263,4,1,1,0,0,Neil,m,w,1,0,0,c,s,1111,0.3975946605205536,0.18019559979438782,9.876218795776367,0.3128727674484253,0.030846862122416496,8.728263854980469,1,,,1,9,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
b,5,4,4,4,0,0,0,1,27,1,0,0,1,1,Lakisha,f,b,0,1,0,c,a,1112,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,1,2,hsg,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,
b,5,4,5,5,0,1,0,1,34,1,1,1,1,0,Latoya,f,b,1,0,0,c,a,1112,0.052359964698553085,0.7863585352897644,10.435556411743164,0.13011211156845093,0.2843148410320282,9.743377685546875,1,2,hsg,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,
b,5,4,2,4,0,0,0,0,389,6,1,0,1,0,Meredith,f,w,0,1,0,c,a,1112,0.512182354927063,0.29889920353889465,9.662879943847656,0.25743797421455383,0.03578464686870575,8.733271598815918,1,2,hsg,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,
b,5,4,4,5,0,1,0,1,379,6,0,1,1,1,Sarah,f,w,1,0,0,c,a,1112,0.002795683452859521,0.952140212059021,10.453600883483887,0.23644527792930603,0.12498008459806442,9.621058464050293,1,2,hsg,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,
b,5,4,4,4,0,1,0,0,34,1,1,1,1,0,Kristen,f,w,0,1,0,c,a,1113,0.9885199069976807,0.008148465305566788,10.11257266998291,0.19383713603019714,0.14505338668823242,9.372459411621094,1,some,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,
b,5,4,2,6,1,1,0,1,266,4,0,1,0,1,Latonya,f,b,1,0,0,c,s,1114,0.3975946605205536,0.18019559979438782,9.876218795776367,0.3128727674484253,0.030846862122416496,8.728263854980469,1,,,0,NA,NA,NA,NA,0,0.016194790601730347,0.8903510570526123,11.148895263671875,0.04935447499155998,0.3726387321949005,10.584612846374512,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,
